Epoch,Recall@5,Recall@10,Recall@30,Recall@50,Recall@65,Precision@5,Precision@10,Precision@30,Precision@50,Precision@65,F1-score@5,F1-score@10,F1-score@30,F1-score@50,F1-score@65,NDCG@5,NDCG@10,NDCG@30,NDCG@50,NDCG@65,MAE@5,MAE@10,MAE@30,MAE@50,MAE@65,loss
11,0.08397287222055289,0.09776173490957625,0.1438114063897585,0.18431695654908317,0.2072986036379137,0.04923050390799698,0.03152036172119577,0.01792477657202105,0.015005558675858116,0.01346364985211804,0.05054041226136237,0.039666799910379864,0.02847507865782927,0.025624532136592968,0.023686537631722383,0.07182556905838693,0.07397142843408293,0.07773765187047435,0.08000182980706512,0.08108675804210756,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6024418859319254
12,0.08346695737889927,0.09574766210238707,0.14834040060026274,0.18237741432804114,0.203775794177661,0.04923050390799698,0.030089251086622318,0.018032106730507185,0.014633461230556099,0.013199440780393978,0.05045563999783374,0.03818116708390401,0.028806975062716626,0.025026827080305233,0.023233092279041814,0.07133967061135552,0.0731305220795792,0.07747381015635747,0.07942958642463725,0.08048338337313243,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6020411212335933
13,0.08276262368627013,0.09641019381009615,0.14706977748700245,0.18698250048915474,0.20536489196668156,0.04872962801528958,0.030733256604462487,0.01835410403011097,0.014962621153147362,0.013182927713411225,0.05004868072345986,0.03895129918625615,0.029244719421714277,0.025583581805015933,0.023197396539404908,0.07042552756748707,0.07252707568385466,0.07677178237443934,0.07894104416981966,0.0798281037960075,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6021559848026796
14,0.08344929649066413,0.09685827265485242,0.14059613113539804,0.17929582681127013,0.2041209321542375,0.049087393390471266,0.03066169861604148,0.017531218554338104,0.01431860608150366,0.013034310110566442,0.05026579773276778,0.0389987952380786,0.027902273543192364,0.024477065739776666,0.022946917648178945,0.07108776170713743,0.07320035420231562,0.07694448210808827,0.07906371748852935,0.08021602230779627,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6031090542674065
15,0.08327333180763641,0.09634348096489266,0.14978017516980657,0.18351686098921063,0.20705586059788686,0.0488727385328153,0.029838804951294165,0.018783446501320716,0.014855288265003075,0.013375580161543353,0.05028129673174754,0.038249242028524706,0.029925176794499107,0.025388162848348054,0.023547390577831506,0.07131370667481465,0.07329973825561766,0.07781380556802031,0.07969581300029548,0.08080319948444453,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6032186516306617
16,0.08302208861212824,0.09748552626062165,0.14531246724410218,0.178363091702538,0.19933996865915699,0.04779939873273983,0.030840584033290475,0.018151372319257324,0.014483190819701057,0.012918718641687164,0.04938982859493795,0.039330235790054784,0.028904320131687443,0.024737641636502123,0.022716033607987896,0.0712762472341387,0.07354010101740976,0.07764553768303718,0.07951625447865236,0.08050136746662087,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6018710312518206
17,0.08471224926452091,0.10033849944795394,0.14861550646732447,0.18148789516715116,0.20588405110968247,0.04994606741425816,0.031269921045183925,0.01848529413049251,0.01456190324213509,0.013232466914359487,0.051057606050494746,0.04004524244605322,0.029481451754493234,0.02492270699980434,0.02329738937678192,0.07143832241219997,0.07374346749290611,0.07790924430956435,0.07976808979797421,0.08090524405452601,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6029956225644458
18,0.08285098817992509,0.0978351408765653,0.15068518787036,0.18595516634755144,0.20701609493794723,0.049874517614811605,0.0313056904855909,0.018616478771557747,0.014647778287556602,0.013232466914359487,0.05062422368522194,0.03930408293531278,0.02971537526903511,0.02511195965870975,0.02331597015981384,0.07105912910357838,0.07328183251917895,0.07768408484300449,0.07959015978831792,0.08063312051417923,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6025133938951925
19,0.08024311645726186,0.09730174383665027,0.15171337366530635,0.18104589800075468,0.2038212593638193,0.046439843356929224,0.03066169588638333,0.018795365553635816,0.014533277317108536,0.013078344955853785,0.04799449286008777,0.03918345934163266,0.030005819085245695,0.024855063341171456,0.02303291006890094,0.07042878794955333,0.07308896721435681,0.07778572998307845,0.0794355423068911,0.08050760121471273,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6034693338654258
20,0.08054750609696444,0.09799131007868403,0.1482868228700805,0.17915813193551544,0.19994826751872763,0.046439843356929224,0.030482805009818034,0.01833025637167724,0.014418789994951225,0.012918718641687164,0.04804668938324575,0.03911083132721657,0.0292270667224536,0.02461715452572954,0.022720241376027225,0.07013602101765506,0.07275328910634694,0.07721042127143558,0.07896655804114433,0.0799701106612119,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6013607609678399
21,0.08290222386341402,0.09646665405928556,0.15226924125111807,0.18434661155523255,0.20630856754528176,0.04958830203907648,0.03126991285620947,0.01829447737746674,0.014461720693516603,0.013193936424733061,0.05040752704326923,0.039145301450343804,0.02935196496079774,0.024816263980217183,0.023243358523346656,0.07012226757208595,0.07216058802092865,0.07678950237100261,0.07859109383557918,0.07966961301271745,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6030304221944376
22,0.08203723886998267,0.09643468430302438,0.14807409515107894,0.18036127789929002,0.2051326526512187,0.04865807275652672,0.03191391564439149,0.018020183583704857,0.014225586155872652,0.01306183188887103,0.04969238390436326,0.03979823567999497,0.028873253892274152,0.024366692012452482,0.02302596581856552,0.07009394759635486,0.07244653123795773,0.07687688868472849,0.07865498890243937,0.0798323148264248,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6026757853952321
23,0.08011066798447283,0.09754860320116839,0.14759541137913684,0.1806800473781306,0.2016334492746534,0.04629672738008721,0.030769020585553163,0.017722038037022027,0.014289980156477108,0.01287468379639982,0.047882276613511854,0.03897165151742788,0.028370317107662957,0.024463409260048637,0.02269581503006555,0.06955499246063407,0.07214766974879132,0.07640982132341732,0.07829311245574228,0.07931713335980763,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6031415909528732
24,0.08133824438869633,0.0992184115223893,0.14654416543213328,0.18206159288000334,0.20387436759279964,0.04894430471021076,0.03180658002658905,0.01754314716045673,0.014397326692912148,0.013083849311514703,0.04955388104979595,0.04008254322468275,0.02810344115992565,0.024645895096398425,0.0230501260228575,0.06891382363339976,0.07159814383311461,0.07552777003256973,0.07753852640540207,0.07861661118645161,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6017429733818228
25,0.08072885912518168,0.0983203867467017,0.14673595121380256,0.17736610044093806,0.20106153129891546,0.0480140645090284,0.03187814347432636,0.01821099760707248,0.014261363785254081,0.01288018815206074,0.048682235690476854,0.04009472841866754,0.029062279989553054,0.02439117431640625,0.022684682119297854,0.06761647192144864,0.0703474719283939,0.07435963605155699,0.07608841051870693,0.07718603155527377,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6034943197261203
26,0.08310496649290026,0.09774469092408318,0.14784439987701253,0.1801174211587377,0.20284102820326474,0.049158965027183026,0.031126807798000054,0.01797248417235018,0.014554747443292989,0.013006788332261852,0.050091023180693764,0.03921297513521635,0.028709408891435598,0.024877078034156976,0.022890330469885537,0.06981345345607703,0.0720614820415544,0.07628884935719903,0.07815990546561631,0.07919766551270174,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6033488484946165
27,0.08236982041906585,0.09741775430805567,0.14885698294596936,0.18196582555344365,0.20553766840898927,0.04830028554407983,0.031162582697723335,0.018079811601178164,0.014447414555148703,0.013265493048324995,0.04944282763759224,0.03919935960036058,0.028881819559551096,0.02473574998340368,0.023342988316189625,0.07001547218302068,0.0723580092416613,0.07658720799573498,0.07845214145792871,0.07959687463890874,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.60354222221808
28,0.08335806585595092,0.10441012305735689,0.14491740927926544,0.1817599984102471,0.20353525670141995,0.04865805637857782,0.032128592339312666,0.017924780666508273,0.014461726152832905,0.013111371089819293,0.05000486971014088,0.04136194764821389,0.028567365670246814,0.024747329193279013,0.023080411580039692,0.06981791044537092,0.07282802158623454,0.07642949798056099,0.07843942399160046,0.07950272026058613,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6031899025494402
29,0.08436015065966011,0.10291608288377684,0.14986817934858565,0.18769356551878355,0.20438446427074017,0.04923049844868068,0.0326652458614015,0.018783446501320716,0.014905380221726857,0.01308935366717562,0.05055461740237869,0.04141563456472216,0.029904879056490384,0.025535176777029295,0.023055560772235577,0.07018249921154145,0.07307146515627266,0.07713109153241239,0.07914370358263498,0.07997958043986708,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6046474156054583
30,0.08576618665446109,0.10401067580221378,0.14699047545840788,0.18449700480070438,0.20732465549530413,0.04894428833226185,0.031913918374049645,0.017948629689771074,0.01473363695502921,0.013193936424733061,0.05062758116474732,0.040986420387445495,0.02866184732781753,0.025215214437576867,0.023250051645132212,0.07145772998909297,0.07416467802025951,0.07787530809267688,0.07995734547151583,0.08101443558563154,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6046337634325027
31,0.08255912767113428,0.10442289785750224,0.14801247038866838,0.18512589620136405,0.20547150149541593,0.04737006172084638,0.03230747775656166,0.018246773871624832,0.014812350742292318,0.013177423357750307,0.04904816820284548,0.041579976363344144,0.02906197426784017,0.025365670465186157,0.02319576147417263,0.0694711529351571,0.07268628884699989,0.07651660708837171,0.07859702996138236,0.07955700117829781,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6056196974082426
32,0.08354001940896132,0.1026836579515597,0.1516406118976409,0.18422652843386628,0.20620809428807022,0.04772784347397697,0.03216435905006149,0.018640333254136852,0.014719326722174084,0.013215953847376734,0.04939084402777001,0.0410222826362296,0.029828585111177884,0.025197387040194544,0.02327258497316637,0.07031258717046014,0.07328180475260443,0.07741344304578729,0.07923435216664615,0.08027217885569297,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6022745641795072
33,0.08270704238700526,0.10184233363497876,0.14997806446710085,0.18400902927241727,0.2018764325245975,0.04758473295645125,0.031162590886697785,0.018330259101335393,0.014597679506687444,0.013078344955853785,0.04917628743780747,0.04013155969609515,0.029276874794729707,0.025014854799656195,0.023007745350409493,0.07028967557018473,0.07306695403214644,0.07719240089518573,0.07911474875937514,0.08003089321520652,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6045732586221262
34,0.08286805400268336,0.10114770114741727,0.14930569507141658,0.18618640114881485,0.20557376540837433,0.04722694574400436,0.03184236584494494,0.018175221342520125,0.014755104351555512,0.013127884156802046,0.04906712294904405,0.040475259142826195,0.029030241991838103,0.0252945028178807,0.023134622590912902,0.07043434580144921,0.07323026200356578,0.07727668247817081,0.07932771146172501,0.08026879502223781,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6046089313246987
35,0.08287667972243963,0.09904341859766323,0.14925289256414914,0.18320185843861808,0.20293060466513865,0.04944519152155076,0.03159192243927493,0.01800825770724438,0.014547590279621813,0.012858170729417067,0.05024394408961315,0.03993722714337125,0.028868580717520125,0.024930505633140934,0.02267127949777784,0.07006493947753593,0.07245889450165181,0.07658640372838445,0.07853831593871903,0.07946440808363392,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6042834086851641
36,0.08103776361946556,0.09919836491293045,0.14903150636949353,0.1860641779754584,0.20389308212908094,0.0466545091332178,0.03101947490985577,0.01843758925982153,0.014934000687437108,0.013034310110566442,0.048265979200441636,0.039556985762976574,0.02936889157099033,0.025528330794387297,0.022951336964724955,0.07034094011434396,0.07310740316989757,0.07727837987753941,0.0793478830455934,0.08019909049269339,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6055872013623064
37,0.08065890890541146,0.0959575728141771,0.15037185587055568,0.1849128955165474,0.20249859804757378,0.048658078215843024,0.030554371187213495,0.018377959877519147,0.014840976667318873,0.013078344955853785,0.049267223269440406,0.038725823963690745,0.029324744809718806,0.025395674867578825,0.023005051177814737,0.07050037204832744,0.0727624191514388,0.0770784132860681,0.07906270318286417,0.07992310058133933,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6058056395162236
38,0.08219600670666088,0.09626511793870192,0.14581215846517218,0.1833110884391771,0.20151696930204607,0.04822873028531697,0.031055255268895347,0.018079814330836316,0.014747951282371562,0.013017797043583688,0.04939834512836818,0.039105623139465,0.028785915750083855,0.025229452334491,0.02290729666012131,0.0707322965894221,0.0730035920489133,0.07705241175475055,0.07913892068217086,0.08002387208002744,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6051692176948894
39,0.08292365167989714,0.09761552350039132,0.14963894265708855,0.1832538529670729,0.20118093746506038,0.047870959450818984,0.030769023315211315,0.01844951923076923,0.014833824962963997,0.013023301399244605,0.04944349913349732,0.03906864991981356,0.029411785419170673,0.025344804958282088,0.022906090151218694,0.07016398650669028,0.07245762170923871,0.07674469078236221,0.07868181368942524,0.07954215024779543,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6048778376796029
40,0.08198403237330892,0.10078337913335755,0.14763740444012746,0.18524065103002013,0.20199136205137522,0.04794250379094924,0.03220014213875923,0.018354110854256346,0.015012714474700218,0.013067336244531949,0.04925810621121702,0.040688830326196336,0.02923610462059062,0.025665501575777058,0.022998598265946444,0.06936979184730215,0.07215493436909426,0.07617084234777992,0.07829251534185558,0.07909918867321501,4.235778175313059,6.205366726296959,23.694454382826475,43.55635062611807,58.54633273703041,0.6054444360462102
